"kernel","tile_granularity","scalar","a_mode","x_mode","M","N","k","P","pr","pc","rep","t_bcast_s","t_local_s","t_reduce_s","t_total_s","t_official_s","t_kernel_s","t_transfer_runtime_overhead_s","gflops","gflops_compute","gflops_kernel","t_h2d_X_s","t_d2h_Y_s","t_launch_overhead_s","x_layout","group_timing","t_local_group_s","gflops_local_group"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","20","1","1","1","16","2.599999998e-07","3.881653000e-02","2.978870000e-04","3.911467700e-02","3.803920153e-02","3.774105453e-02","1.075475465e-03","282.272440","284.502338","284.502338","6.013759971e-04","4.627200067e-04","1.137946132e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","20","1","1","1","17","2.029999999e-07","3.880725600e-02","3.024900000e-04","3.910994900e-02","3.802122175e-02","3.771852875e-02","1.088727252e-03","282.405923","284.672245","284.672245","6.000000238e-04","4.782400131e-04","1.048721548e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","20","1","1","1","18","1.560000000e-07","3.898215000e-02","9.089370000e-04","3.989124300e-02","3.863213453e-02","3.772304153e-02","1.259108466e-03","277.940072","284.638189","284.638189","7.894399762e-04","4.546560049e-04","1.501248445e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","20","1","1","1","19","1.023000000e-06","3.878547700e-02","3.058610000e-04","3.909236100e-02","3.802569885e-02","3.771881485e-02","1.066662150e-03","282.372673","284.670085","284.670085","6.007999778e-04","4.544000030e-04","1.146216941e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","20","1","1","1","20","1.329999999e-07","3.882304100e-02","2.971870000e-04","3.912036100e-02","3.806656896e-02","3.776924896e-02","1.053792038e-03","282.069504","284.289959","284.289959","5.956799984e-04","4.478400052e-04","1.027203404e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","1","3.570000000e-07","5.359932700e-02","5.380860000e-04","5.413777000e-02","5.228029862e-02","5.174185562e-02","1.857471379e-03","328.610770","332.030403","332.030403","9.761279821e-04","8.692799807e-04","1.206341586e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","2","3.570000002e-07","5.354657400e-02","5.336480000e-04","5.408057900e-02","5.223755725e-02","5.170355225e-02","1.843021754e-03","328.879643","332.276380","332.276380","9.827839732e-04","8.472959995e-04","1.294178116e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","3","1.100000000e-07","5.350783900e-02","5.249010000e-04","5.403285000e-02","5.219678682e-02","5.167177582e-02","1.836063182e-03","329.136528","332.480719","332.480719","9.855679870e-04","8.380159736e-04","1.247922160e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","4","2.150000000e-07","5.349491900e-02","5.409370000e-04","5.403607100e-02","5.222016048e-02","5.167900848e-02","1.815910516e-03","328.989207","332.434187","332.434187","9.728000164e-04","8.321920037e-04","1.091849598e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","5","1.189999999e-07","5.352337900e-02","5.619460000e-04","5.408544400e-02","5.223217761e-02","5.167011261e-02","1.853266390e-03","328.913516","332.491421","332.491421","9.659519792e-04","8.753920197e-04","1.192239123e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","6","1.240000000e-07","5.350760100e-02","5.468050000e-04","5.405453000e-02","5.222123396e-02","5.167430496e-02","1.833296038e-03","328.982444","332.464446","332.464446","9.817280173e-04","8.392959833e-04","1.227203720e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","7","1.070000004e-07","5.348227800e-02","5.267840000e-04","5.400916900e-02","5.221178556e-02","5.168489456e-02","1.797383438e-03","329.041978","332.396328","332.396328","9.640319943e-04","8.207359910e-04","1.261545289e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","8","2.620000004e-07","5.348529900e-02","5.373840000e-04","5.402294500e-02","5.219924421e-02","5.166159821e-02","1.823700794e-03","329.121033","332.546220","332.546220","9.588479996e-04","8.520960212e-04","1.275677369e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","9","3.380000000e-07","5.430554900e-02","1.470343000e-03","5.577623000e-02","5.312418442e-02","5.165350342e-02","2.652045582e-03","323.390738","332.598334","332.598334","9.775040150e-04","1.660511971e-03","1.402959654e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","10","2.750000001e-07","5.432015800e-02","5.297120000e-04","5.485014500e-02","5.222381177e-02","5.169382477e-02","2.626333232e-03","328.966205","332.338906","332.338906","1.803583980e-03","8.112319708e-04","1.151728154e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","11","2.700000001e-07","5.347003300e-02","5.284280000e-04","5.399873100e-02","5.221071247e-02","5.168201447e-02","1.788018535e-03","329.048741","332.414852","332.414852","9.612159729e-04","8.140799999e-04","1.272256184e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","12","2.499999998e-07","5.350788200e-02","5.287110000e-04","5.403684300e-02","5.221843320e-02","5.168947220e-02","1.818409802e-03","329.000089","332.366891","332.366891","9.750080109e-04","8.293120265e-04","1.408976415e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","13","8.920000001e-07","5.350245100e-02","5.245100000e-04","5.402785300e-02","5.220985024e-02","5.168444824e-02","1.818002758e-03","329.054175","332.399199","332.399199","9.934399724e-04","8.125119805e-04","1.205080488e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","14","2.409999995e-07","5.351240600e-02","5.240590000e-04","5.403670600e-02","5.222833290e-02","5.170403290e-02","1.808373102e-03","328.937728","332.273291","332.273291","9.747200012e-04","8.109120131e-04","2.274108778e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","15","2.479999996e-07","5.405132200e-02","5.333190000e-04","5.458488900e-02","5.278374248e-02","5.225017548e-02","1.801146524e-03","325.476527","328.800220","328.800220","9.745919704e-04","8.138880134e-04","1.266654012e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","16","2.360000000e-07","5.371333100e-02","5.212640000e-04","5.423483100e-02","5.245465125e-02","5.193315125e-02","1.780179755e-03","327.518509","330.807370","330.807370","9.667199850e-04","8.014720082e-04","1.198776165e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","17","8.400000029e-08","5.355261800e-02","5.528930000e-04","5.410559500e-02","5.227220765e-02","5.171923065e-02","1.833387348e-03","328.661634","332.175652","332.175652","9.707199931e-04","8.491839767e-04","1.348337838e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","18","7.630000001e-07","5.354624600e-02","5.274750000e-04","5.407448400e-02","5.224644631e-02","5.171820831e-02","1.828037687e-03","328.823688","332.182219","332.182219","9.892160296e-04","8.257920146e-04","1.302964277e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","19","2.040000000e-07","5.349187500e-02","5.246830000e-04","5.401676200e-02","5.219103232e-02","5.166614532e-02","1.825729675e-03","329.172818","332.516952","332.516952","9.763200283e-04","8.369600177e-04","1.244962931e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(g1)","1","double","local","local","16384","16384","32","1","1","1","20","2.189999999e-07","5.350236300e-02","5.241580000e-04","5.402674000e-02","5.220044054e-02","5.167606354e-02","1.826299462e-03","329.113490","332.453132","332.453132","9.740480185e-04","8.397120237e-04","1.253942021e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","1","8.400000007e-08","5.973399000e-03","4.435900000e-05","6.017842000e-03","5.802586902e-03","5.758143902e-03","2.152550982e-04","277.568051","279.710400","279.710400","1.186240017e-04","8.723200113e-05","9.399095308e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","2","1.130000000e-07","5.969460000e-03","4.465300000e-05","6.014226000e-03","5.797277978e-03","5.752511978e-03","2.169480219e-04","277.822237","279.984247","279.984247","1.175680012e-04","8.908800036e-05","1.029202034e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","3","1.089999997e-07","5.960445000e-03","4.376700000e-05","6.004321000e-03","5.793700047e-03","5.749824047e-03","2.106209529e-04","277.993808","280.115134","280.115134","1.185920015e-04","8.233600110e-05","9.692950316e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","4","1.059999999e-07","5.969457000e-03","4.433200000e-05","6.013895000e-03","5.799222107e-03","5.754784107e-03","2.146728928e-04","277.729100","279.873703","279.873703","1.172479987e-04","8.867199719e-05","8.752896888e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","5","1.030000001e-07","5.960717000e-03","4.453000000e-05","6.005350000e-03","5.791193097e-03","5.746560097e-03","2.141569033e-04","278.114148","280.274235","280.274235","1.181119978e-04","8.720000088e-05","8.844904534e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","6","1.230000000e-07","5.969322000e-03","4.396900000e-05","6.013414000e-03","5.799132169e-03","5.755040169e-03","2.142818312e-04","277.733407","279.861250","279.861250","1.182399988e-04","8.627200127e-05","9.769831154e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","7","1.279999999e-07","5.972484000e-03","4.446800000e-05","6.017080000e-03","5.793971820e-03","5.749375820e-03","2.231081798e-04","277.980768","280.136972","280.136972","1.180159971e-04","9.433600307e-05","1.075617966e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","8","1.459999999e-07","5.849163000e-03","4.474700000e-05","5.894056000e-03","5.673341009e-03","5.628448009e-03","2.207149905e-04","283.891402","286.155745","286.155745","1.205760017e-04","9.081599861e-05","9.322990191e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","9","1.390000000e-07","5.656824000e-03","4.365100000e-05","5.700614000e-03","5.487822192e-03","5.444032192e-03","2.127918078e-04","293.488506","295.849231","295.849231","1.176640019e-04","8.572799712e-05","9.399808764e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","10","1.300000001e-07","5.643476000e-03","4.440400000e-05","5.688010000e-03","5.472245964e-03","5.427711964e-03","2.157640363e-04","294.323893","296.738800","296.738800","1.194560006e-04","8.720000088e-05","9.108034838e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","11","1.109999999e-07","5.646836000e-03","4.507600000e-05","5.692023000e-03","5.473474983e-03","5.428287983e-03","2.185480171e-04","294.257805","296.707312","296.707312","1.209279969e-04","8.764799684e-05","9.972023283e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","12","1.439999999e-07","5.630102000e-03","4.467500000e-05","5.674921000e-03","5.461682918e-03","5.416863918e-03","2.132380817e-04","294.893124","297.333062","297.333062","1.170559973e-04","8.640000224e-05","9.782082202e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","13","1.320000000e-07","5.654705000e-03","4.553400000e-05","5.700371000e-03","5.485858223e-03","5.440192223e-03","2.145127774e-04","293.593577","296.058056","296.058056","1.181119978e-04","8.726400137e-05","9.136778193e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","14","1.320000000e-07","5.631327000e-03","4.462900000e-05","5.676088000e-03","5.465176878e-03","5.420415878e-03","2.109111217e-04","294.704595","297.138222","297.138222","1.184320003e-04","8.259200305e-05","9.887118377e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","15","1.329999999e-07","5.634056000e-03","4.446700000e-05","5.678656000e-03","5.463799944e-03","5.419199944e-03","2.148560565e-04","294.778863","297.204892","297.204892","1.183039993e-04","8.713600039e-05","9.416056758e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","16","1.030000001e-07","5.639953000e-03","4.392000000e-05","5.683976000e-03","5.464438878e-03","5.420415878e-03","2.195371217e-04","294.744396","297.138222","297.138222","1.194240004e-04","8.995199949e-05","1.016112184e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","17","1.080000001e-07","5.641747000e-03","4.479000000e-05","5.686645000e-03","5.464354005e-03","5.419456005e-03","2.222909949e-04","294.748974","297.190850","297.190850","1.181119978e-04","8.886399865e-05","1.531499841e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","18","8.999999990e-08","5.634336000e-03","4.361500000e-05","5.678041000e-03","5.464472784e-03","5.420767784e-03","2.135682159e-04","294.742567","297.118932","297.118932","1.184320003e-04","8.566399664e-05","9.472218965e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","19","9.700000003e-08","5.652940000e-03","4.518300000e-05","5.698220000e-03","5.464640161e-03","5.419360161e-03","2.335798392e-04","294.733539","297.196106","297.196106","1.348800063e-04","8.937600255e-05","9.323830309e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","3","1","1","1","20","1.180000000e-07","5.641553000e-03","4.410800000e-05","5.685779000e-03","5.459426233e-03","5.415200233e-03","2.263527665e-04","295.015019","297.424410","297.424410","1.296000034e-04","8.684799820e-05","9.904764977e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","6","1","1","1","1","1.510000001e-07","1.028507900e-02","8.965600000e-05","1.037488600e-02","9.960142579e-03","9.870335579e-03","4.147434211e-04","323.411582","326.354200","326.354200","2.295680046e-04","1.756799966e-04","9.495419864e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g1)","1","double","local","local","16384","16384","6","1","1","1","2","1.610000000e-07","1.028405300e-02","8.993100000e-05","1.037414500e-02","9.964331922e-03","9.874239922e-03","4.098130784e-04","323.275609","326.225157","326.225157","2.301120013e-04","1.691839993e-04","1.051707783e-05","row","0","-1.000000000e+00","-1.000000"
